systeminfo_identifier,product,feature,featureversion,binaryrating,useragent,updateddate,scaleratingmax,feedbacktext,assetalias
id:9ae9b4e4-0525-471b-9e7f-944e8d7c4786,Microsoft Office,Feature12,6,,insomnia/2022.1.0,2022-03-03T22:53:18.719Z,10,ABC,com.microsoft.qbo.ios
id:033ac163-49ab-475a-9659-8363c6378b86,Microsoft Office,Feature12,5,,insomnia/2022.1.0,2022-03-03T22:19:15.911Z,10,,com.microsoft.qbo.ios
id:033ac163-49ab-475a-9659-8363c6378b86,Microsoft Office,Feature12,5,,insomnia/2022.1.0,2022-03-03T22:18:35.036Z,10,,com.microsoft.qbo.ios
id:f9fbd088-d555-45d6-9cad-24c8fd389cb0,Microsoft Office,Word,1,FALSE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-06T21:32:55.986Z,,jerj3jeje,Android.App
id:7bfd730f-18b1-4935-bcab-825310d4856c,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; moto g stylus 5G Build/RRES31.Q2-11-61-3),2022-03-10T19:21:08.603Z,,,Android.App
id:bae3e837-c277-4614-ae70-6fa4d30cb795,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-N981U Build/SP1A.210812.016),2022-03-05T20:32:52.471Z,,,Android.App
id:cbfdd61c-5ed1-4644-9d75-cd8d2f70cbf1,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Build/SD1A.210817.036),2022-03-04T00:59:36.865Z,,,Android.App
id:0fa17b03-f08f-4a6d-9994-3b2232b332aa,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 5 Build/SQ1A.220205.002),2022-03-13T20:08:09.794Z,,,Android.App
id:033ac163-49ab-475a-9659-8363c6378b86,Microsoft Office,Feature12,5,,insomnia/2022.1.0,2022-03-03T22:23:48.991Z,10,,com.microsoft.qbo.ios
id:fd3f4652-708d-4eda-8f26-af581502118c,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-03T22:03:47.102Z,,,Android.App
id:6a73b277-2c63-4a13-afb8-54b3da0267c5,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-03T22:56:42.824Z,,,Android.App
id:ac036ee6-b34f-4dcd-bd73-69be255e69ec,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 3a Build/SQ1A.220205.002),2022-03-03T22:47:32.197Z,,,Android.App
id:00cf243c-58e9-4f62-8de5-01d76dd6ad89,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; IN2015 Build/RP1A.201005.001),2022-03-05T20:27:37.079Z,,,Android.App
id:8308dd5a-e27d-4a5a-ab9f-d2d90b99aa42,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 11; 100043279 Build/RP1A.200720.011),2022-03-13T20:38:19.563Z,,,Android.App
id:a8e98bb5-f0c7-4fb6-8aa8-0aa501e240ae,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-13T20:46:09.890Z,,,Android.App
id:033ac163-49ab-475a-9659-8363c6378b86,Microsoft Office,Feature12,5,,insomnia/2022.1.0,2022-03-03T22:19:55.694Z,10,,com.microsoft.qbo.ios
id:0ed485c3-e830-49c6-8459-6f28eb3fa27a,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-03T22:33:35.863Z,,,Android.App
id:896e7193-ebd6-4392-9040-76080d36f236,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Build/SQ1D.220205.004),2022-03-04T00:33:17.296Z,,,Android.App
id:21d537d2-8b47-4c23-8815-c3df783eb0f1,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G991U Build/SP1A.210812.016),2022-03-01T01:22:06.287Z,,,Android.App
id:e6dd5225-abf2-49ab-b041-fdfff9d94176,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-01T01:31:37.643Z,,,Android.App
id:ef53109c-7251-4106-93b0-4efe76f20c69,Microsoft Office,Feature12,4,,insomnia/2022.1.0,2022-03-03T22:08:27.156Z,10,Microsoft Office Feedback 93,com.microsoft.qbo.ios
id:1e10be15-73ec-4659-8b77-ae225a4576a6,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G991U Build/SP1A.210812.016),2022-03-05T20:39:57.015Z,,,Android.App
id:a98fdd9f-e444-46f3-b859-c46ebba7ed3f,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-03T22:31:14.389Z,,,Android.App
id:ecdc96f2-85c2-4e68-b1ef-d44b3497cb4d,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G996U Build/SP1A.210812.016),2022-03-04T00:01:45.188Z,,,Android.App
id:d3559d92-3b43-4352-96c0-944ecdefb3cc,Microsoft Office,Paint,1,TRUE,1.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-04T00:40:51.788Z,,,Android.App
id:7a30523c-3258-49b4-9940-d579ae1e9688,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G991U Build/SP1A.210812.016),2022-03-01T01:46:26.690Z,,,Android.App
id:56c84358-55b7-4dfb-a3e4-ae80a62ddf88,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 10; SM-G965U Build/QP1A.190711.020),2022-03-04T00:44:22.778Z,,,Android.App
id:692b80c2-ccb6-4680-8d5d-d88ac04215e3,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Build/SQ1D.220205.004),2022-03-04T00:55:01.125Z,,,Android.App
id:34207903-2355-4f0a-983d-d666705d24e3,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 3a XL Build/SQ1A.220205.002),2022-03-01T01:47:29.616Z,,,Android.App
id:6e217dd9-a11e-452e-a348-9caeb6eb41ba,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-03T22:33:39.925Z,,,Android.App
id:ef53109c-7251-4106-93b0-4efe76f20c69,Microsoft Office,Feature12,4,,insomnia/2022.1.0,2022-03-03T22:12:59.095Z,10,Microsoft Office Feedback 93,com.microsoft.qbo.ios
id:ab0631f2-5351-4c2a-a5ed-3ebdaf4cd160,Microsoft Office,Feature12,2,,insomnia/2022.1.0,2022-03-03T22:54:11.261Z,10,,com.microsoft.qbo.ios
id:fe54e6ce-257a-4074-a996-cdbc4e4b952b,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; SM-A037U Build/RP1A.200720.012),2022-03-03T22:03:07.262Z,,,Android.App
id:033ac163-49ab-475a-9659-8363c6378b86,Microsoft Office,Feature12,5,,insomnia/2022.1.0,2022-03-03T22:33:35.990Z,10,,com.microsoft.qbo.ios
id:91aff662-095d-4e8d-a33c-0537f88d563a,Microsoft Office,Paint,1,TRUE,25.54.15/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-03T22:36:40.190Z,,,Android.App
id:964bf581-deda-49d0-932e-eba89a876ca8,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G986U Build/SP1A.210812.016),2022-03-03T22:01:58.060Z,,,Android.App
id:6bde2f9d-ad27-45f3-ad61-a1832c52405d,Microsoft Office,FeatureXYZ,3,,insomnia/2022.1.0,2022-03-04T00:02:39.583Z,10,,com.microsoft.qbo.ios
id:f20e01ee-fe34-4953-8e5f-14612afccb54,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-N975U Build/SP1A.210812.016),2022-03-04T00:57:49.719Z,,,Android.App
id:1c1f7194-adbb-4ed2-99f5-e78d94cd85d7,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 10; motorola one 5G ace Build/QZK30.Q4-40-64),2022-03-02T20:43:50.095Z,,,Android.App
id:2ccfcc9d-3fea-436d-b2ca-599387d376bd,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S906U1 Build/SP1A.210812.016),2022-03-12T19:32:01.965Z,,,Android.App
id:f79dc3a2-b2f8-4b92-9594-b8a65d368184,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 11; moto g play (2021) Build/RZAS31.Q2-146-14-5),2022-03-12T19:32:16.506Z,,,Android.App
id:033ac163-49ab-475a-9659-8363c6378b86,Microsoft Office,Feature12,5,,insomnia/2022.1.0,2022-03-03T22:17:37.040Z,10,,com.microsoft.qbo.ios
id:ab0631f2-5351-4c2a-a5ed-3ebdaf4cd160,Microsoft Office,Feature12,2,,insomnia/2022.1.0,2022-03-03T22:56:16.413Z,10,,com.microsoft.qbo.ios
id:033ac163-49ab-475a-9659-8363c6378b86,Microsoft Office,Feature12,5,,insomnia/2022.1.0,2022-03-03T22:15:23.532Z,10,,com.microsoft.qbo.ios
id:4e107ccb-1f9f-4d88-ad8e-7bbc14ed95ec,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 5 Build/SQ1A.220205.002),2022-03-01T01:27:51.927Z,,,Android.App
id:a60cc033-11b1-4af1-b60b-be5400be5014,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-08T20:02:52.878Z,,,Android.App
id:6a73b277-2c63-4a13-afb8-54b3da0267c5,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-03T22:56:42.824Z,,,Android.App
id:1aeb0c1a-56f0-40dd-b3d2-12c7437dea51,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-N986U Build/SP1A.210812.016),2022-03-03T22:55:57.202Z,,,Android.App
id:7ba9cfe3-7451-4beb-8f13-12affb78ad18,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-A426U Build/SP1A.210812.016),2022-03-08T20:40:04.807Z,,,Android.App
id:39278231-b4e9-4bad-9f6f-64b7cbcc18d5,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G991U Build/SP1A.210812.016),2022-03-13T20:11:12.752Z,,,Android.App
id:44ba14a7-3d03-4908-90e3-ab24bcdc389a,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 11; SM-G975U Build/RP1A.200720.012),2022-03-02T20:07:49.415Z,,,Android.App
id:d1670f72-b100-490e-b5c1-e5179c671bdb,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; motorola edge 5G UW (2021) Build/RRMS31.Q3-23-39-14-1-1),2022-03-03T22:53:22.163Z,,,Android.App
id:14c0c94d-d48a-46f7-b2cf-c1222bd5dc6f,Microsoft Office,Feature12,1,,insomnia/2022.1.0,2022-03-03T22:53:36.750Z,10,,com.microsoft.qbo.ios
id:4cc5511c-4d1a-4fd1-80be-f050a1de44e1,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 9; SM-G988N Build/PPR1.180720.122),2022-03-02T20:35:31.342Z,,,Android.App
id:cdeba71f-9cbf-4667-877d-44c1679a47c0,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-08T20:05:49.995Z,,,Android.App
id:374f68d9-a526-40c3-94e4-bf2344b263f3,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 9; SM-G950U Build/PPR1.180610.011),2022-03-13T20:13:45.612Z,,,Android.App
id:7ba9cfe3-7451-4beb-8f13-12affb78ad18,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-A426U Build/SP1A.210812.016),2022-03-08T20:40:49.048Z,,all good,Android.App
id:e2399f42-48c0-4443-962c-0d15632edd50,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G996U Build/SP1A.210812.016),2022-03-11T19:34:18.717Z,,,Android.App
id:50b2eed4-979b-446e-9848-88356943c651,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 10; SM-G960U Build/QP1A.190711.020),2022-03-02T20:56:49.379Z,,,Android.App
id:6db534ab-d800-4df8-a1a1-4d9cc08ffb1f,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 10; LM-F100 Build/QKQ1.200719.002),2022-03-08T20:33:24.231Z,,,Android.App
id:d3559d92-3b43-4352-96c0-944ecdefb3cc,Microsoft Office,Paint,1,TRUE,1.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-04T00:41:20.957Z,,,Android.App
id:eb947483-a79d-4111-b55e-004a6a7cb5e0,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-F926U Build/SP1A.210812.016),2022-03-11T19:16:58.417Z,,,Android.App
id:45244dde-e0fb-4099-9771-f10fe8aa6a41,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G998U Build/SP1A.210812.016),2022-03-11T19:05:56.781Z,,,Android.App
id:3a11401b-93eb-4561-a8c5-fd9cd865b4f1,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G781U Build/SP1A.210812.016),2022-03-11T19:52:05.010Z,,,Android.App
id:5e3d8915-b310-4605-8177-2d7408614564,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 10; Nokia - Nokia C2 Tennen Build/QP1A.190711.020),2022-03-12T19:59:00.667Z,,,Android.App
id:909d30d6-4be6-4a65-863a-d0375c023b50,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-12T19:15:04.948Z,,,Android.App
id:f883b4e8-e29a-42d3-b9af-a2cd3f1a8fc1,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G998U Build/SP1A.210812.016),2022-03-11T19:44:41.979Z,,,Android.App
id:57eb8c1e-1751-4a9a-bf9e-82646f4a2f0c,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G988U Build/SP1A.210812.016),2022-03-11T19:28:02.822Z,,,Android.App
id:e4b18bf5-04f5-431a-bb08-4a133fd9cdb5,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 9; SM-G955U Build/PPR1.180610.011),2022-03-08T20:04:23.034Z,,,Android.App
id:f0127765-564a-4275-a9a8-6f013b7c70bc,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-12T19:34:27.322Z,,,Android.App
id:baf1df2d-2ad9-45be-9d05-ffa26dd09e4b,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S906U Build/SP1A.210812.016),2022-03-12T19:58:16.598Z,,,Android.App
id:aeef3d73-3c07-427e-bec3-609a3f7beeb4,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G990U Build/SP1A.210812.016),2022-03-07T20:18:34.261Z,,,Android.App
id:a3c5dae1-ce69-48cf-9ea2-eaedd9cd09e5,Microsoft Office,Excel,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G998U Build/SP1A.210812.016),2022-03-07T20:24:39.260Z,,,Android.App
id:bd4a4b06-52b1-4aa0-acd1-a01368be287c,Microsoft Office,Paint,1,TRUE,1.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-04T00:26:06.805Z,,,Android.App
id:845a83a6-7138-4ba3-9cce-9a28aac4a0da,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U1 Build/SP1A.210812.016),2022-03-11T19:01:23.353Z,,,Android.App
id:c5ce5e71-4aa8-4b74-9523-6da26622803e,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 4 Build/SQ1A.220205.002),2022-03-11T19:45:36.975Z,,,Android.App
id:0ea6053e-2fa5-43e8-8f7c-324b59693fba,Microsoft Office,FeatureXYZ,2,,insomnia/2022.1.0,2022-03-04T00:01:39.942Z,10,,com.microsoft.qbo.ios
id:6bde2f9d-ad27-45f3-ad61-a1832c52405d,Microsoft Office,FeatureXYZ,3,,insomnia/2022.1.0,2022-03-04T00:01:52.187Z,10,,com.microsoft.qbo.ios
id:d99cfe41-2c3d-4705-a2af-8526b572247f,Microsoft Office,FeatureXYZ,1,,insomnia/2022.1.0,2022-03-04T00:01:25.706Z,10,Microsoft Office Feedback 93,com.microsoft.qbo.ios
id:829e0beb-f924-425d-8a77-cf847f717e84,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G981U Build/SP1A.210812.016),2022-03-11T19:54:33.604Z,,,Android.App
id:74c5f896-4e0e-4155-950c-437cd9d762c9,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-F926U1 Build/SP1A.210812.016),2022-03-11T19:46:20.924Z,,,Android.App
id:b4c025bc-7bc6-4a7a-a735-8a2545bfc917,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-N981U Build/SP1A.210812.016),2022-03-11T19:10:38.210Z,,,Android.App
id:845a83a6-7138-4ba3-9cce-9a28aac4a0da,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U1 Build/SP1A.210812.016),2022-03-11T19:00:56.870Z,,,Android.App
id:dffa5c91-51f7-4eee-bd83-dc3df4bc5828,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-N986U Build/SP1A.210812.016),2022-03-12T19:05:42.190Z,,,Android.App
id:3176eafd-7c83-4bb3-a85d-17fd85d0b7b6,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 5a Build/SP2A.220305.012),2022-03-12T19:48:19.028Z,,,Android.App
id:6d68f695-f53b-4c22-b04e-cc58774c8da5,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-F926U Build/SP1A.210812.016),2022-03-07T00:32:57.877Z,,,Android.App
id:74c5f896-4e0e-4155-950c-437cd9d762c9,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-F926U1 Build/SP1A.210812.016),2022-03-11T19:46:16.090Z,,,Android.App
id:55b962a9-624a-41de-9cc6-e478a85424a2,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 10; SM-N960U Build/QP1A.190711.020),2022-03-07T20:56:44.119Z,,,Android.App
id:a46129c4-e5a7-4ae2-b752-38a5d6e3564f,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 3a XL Build/SQ1A.220205.002),2022-03-07T20:48:56.034Z,,,Android.App
id:090688f2-5dee-47ce-a0de-3278b5144e9b,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220105.007),2022-03-09T20:34:04.372Z,,,Android.App
id:2ee4a173-d0c9-467a-8003-cd4b11095330,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-12T19:26:43.022Z,,,Android.App
id:2965fd25-ce16-4ad4-86ef-e6515ec23544,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 9; SM-S767VL Build/PPR1.180610.011),2022-03-12T19:51:29.684Z,,,Android.App
id:2c03648a-89d2-4c07-8a15-7793e0f1aff5,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 4 Build/SQ1A.220205.002),2022-03-11T19:45:36.918Z,,,Android.App
id:bce6eb65-3a90-456f-8889-8723c327f5b8,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 10; motorola one 5G ace Build/QZKS30.Q4-40-95-6),2022-03-07T20:40:33.334Z,,,Android.App
id:fae171c8-7dee-4604-898d-0c88ba7ec0bb,Microsoft Office,Word,1,TRUE,25.54.0/Android Dalvik/2.1.0 (Linux; U; Android 11; Pixel 4 XL Build/RQ2A.210405.005),2022-03-01T18:45:11.560Z,,,Android.App
id:ede4459e-976b-40bd-a593-d31267ae16ea,Microsoft Office,Word,1,TRUE,25.54.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-01T18:23:28.643Z,,,Android.App
id:39a66fbd-b60c-4b13-8096-e60271b911f9,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.003),2022-03-11T19:48:52.514Z,,,Android.App
id:da241981-d7c4-47e4-8f13-f6459c52ead2,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U1 Build/SP1A.210812.016),2022-03-09T20:53:00.215Z,,,Android.App
id:39fe8f4a-b299-4c61-bbda-91869014b1a1,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; SM-A716V Build/RP1A.200720.012),2022-03-07T20:40:20.514Z,,,Android.App
id:621f309d-42b7-4403-8003-293188252e34,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-F926U Build/SP1A.210812.016),2022-03-11T19:06:22.713Z,,,Android.App
id:f7c87857-de02-4234-8de0-7365f061fd0f,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G991U1 Build/SP1A.210812.016),2022-03-07T00:35:35.707Z,,,Android.App
id:e3540610-21c8-4f00-8ef3-da89b2fb9ea2,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; SM-G975U1 Build/RP1A.200720.012),2022-03-04T19:20:48.200Z,,,Android.App
id:534d4698-891f-4f71-a479-e50ba86f057f,Microsoft Office,Word,1,TRUE,25.55.8-1592555080/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-11T19:55:29.595Z,,test,Android.App
id:5cf34a37-a0c3-497e-951e-623e321743e2,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G996U Build/SP1A.210812.016),2022-03-11T19:17:19.115Z,,,Android.App
id:464225b8-90a4-46cf-8821-8e377dba06cd,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 10; LM-Q730 Build/QKQ1.200216.002),2022-03-01T18:27:42.023Z,,,Android.App
id:a6e80a2d-90da-40d6-984f-a3709c741b25,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 10; SM-G965U Build/QP1A.190711.020),2022-03-07T20:24:10.617Z,,,Android.App
id:34a2e073-9195-488b-b27e-db872eb882dc,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U1 Build/SP1A.210812.016),2022-03-09T20:05:23.024Z,,,Android.App
id:1ce4214e-4b3a-4cd4-af18-b2c1a41d7f18,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; IN2025 Build/RP1A.201005.001),2022-03-04T19:53:10.800Z,,,Android.App
id:3eca40a7-c158-4665-b90a-6a595347d761,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; LE2127 Build/RKQ1.201105.002),2022-03-09T20:20:33.571Z,,,Android.App
id:6c272985-c5f9-4ae7-a33e-534ccff5a555,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G998U Build/SP1A.210812.016),2022-03-09T20:37:34.927Z,,,Android.App
id:d1dd5404-adca-47fd-8444-620dc1d0f580,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S901U Build/SP1A.210812.016),2022-03-09T20:39:43.823Z,,,Android.App
id:c1ea12c0-9996-4f00-a508-2abf49d43aa5,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-09T20:46:01.561Z,,,Android.App
id:2b0e35b8-a11d-4626-b52e-63889820b9a8,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 5 Build/SQ1A.220205.002),2022-03-13T23:00:59.496Z,,,Android.App
id:533d6441-1000-4d7c-bce2-805091f56134,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G975U Build/SP1A.210812.016),2022-03-04T19:37:47.133Z,,,Android.App
id:262a9eb0-5dc3-4364-b46a-976e64c0b84e,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-N981U Build/SP1A.210812.016),2022-03-01T18:18:46.292Z,,,Android.App
